#time_s,time_m,time_e,pos,fwhm,slit1,slit2,slit3,slit4
2017-04-15T09:09:07,2017-04-15T09:13:07,2017-04-15T09:17:07,575.44,7.32059,525.39,559.29,581.29,613.8
2017-04-15T09:18:07,2017-04-15T09:22:37,2017-04-15T09:27:07,576.071,9.04108,525.39,559.29,581.29,613.8
2017-04-15T09:28:07,2017-04-15T09:32:37,2017-04-15T09:37:07,572.145,8.37054,525.39,559.29,581.29,613.8
2017-04-15T09:38:07,2017-04-15T09:39:37,2017-04-15T09:41:07,570.225,6.16193,525.39,559.29,581.29,613.8
2017-04-15T10:50:07,2017-04-15T10:51:37,2017-04-15T10:53:07,578.622,6.68491,525.39,559.29,581.29,613.8
2017-04-15T10:54:07,2017-04-15T10:59:07,2017-04-15T11:04:07,579.311,6.35916,525.39,559.29,581.29,613.8
2017-04-15T11:05:07,2017-04-15T11:09:07,2017-04-15T11:13:07,579.866,5.90155,525.39,559.29,581.29,613.8
2017-04-15T11:14:07,2017-04-15T11:18:37,2017-04-15T11:23:07,579.484,6.68096,525.39,559.29,581.29,613.8
2017-04-15T11:24:07,2017-04-15T11:29:07,2017-04-15T11:34:07,574.381,3.21034,525.39,559.29,581.29,613.8
2017-04-15T12:36:07,2017-04-15T12:38:07,2017-04-15T12:40:07,581.626,4.90898,525.39,559.29,581.29,613.8
2017-04-15T12:41:07,2017-04-15T12:45:07,2017-04-15T12:49:07,581.527,4.69509,525.39,559.29,581.29,613.8
2017-04-15T12:50:07,2017-04-15T12:54:37,2017-04-15T12:59:07,581.489,4.92183,525.39,559.29,581.29,613.8
2017-04-15T13:00:07,2017-04-15T13:05:07,2017-04-15T13:10:07,581.174,4.92098,525.39,559.29,581.29,613.8
2017-04-15T13:11:07,2017-04-15T13:15:07,2017-04-15T13:19:07,581.934,4.75646,525.39,559.29,581.29,613.8
2017-04-15T13:20:07,2017-04-15T13:23:07,2017-04-15T13:26:07,581.68,5.50169,525.39,559.29,581.29,613.8
2017-04-15T14:22:07,2017-04-15T14:23:37,2017-04-15T14:25:07,588.626,6.90152,525.39,559.29,581.29,613.8
2017-04-15T14:26:07,2017-04-15T14:31:07,2017-04-15T14:36:07,588.834,6.84367,525.39,559.29,581.29,613.8
2017-04-15T14:37:07,2017-04-15T14:41:37,2017-04-15T14:46:07,589.241,6.83994,525.39,559.29,581.29,613.8
2017-04-15T14:47:07,2017-04-15T14:51:07,2017-04-15T14:55:07,588.914,8.50838,525.39,559.29,581.29,613.8
2017-04-15T14:56:07,2017-04-15T15:01:07,2017-04-15T15:06:07,586.469,5.95825,525.39,559.29,581.29,613.8
2017-04-15T15:07:07,2017-04-15T15:11:37,2017-04-15T15:16:07,587.618,5.33301,525.39,559.29,581.29,613.8
2017-04-15T16:08:07,2017-04-15T16:08:37,2017-04-15T16:09:07,580.305,4.36327,525.39,559.29,581.29,613.8
2017-04-15T16:17:07,2017-04-15T16:19:37,2017-04-15T16:22:07,578.934,4.88721,525.39,559.29,581.29,613.8
2017-04-15T16:23:07,2017-04-15T16:27:37,2017-04-15T16:32:07,577.889,6.852,525.39,559.29,581.29,613.8
2017-04-15T16:33:07,2017-04-15T16:37:37,2017-04-15T16:42:07,577.3925,10.1808,525.39,559.29,581.29,613.8
2017-04-15T16:43:07,2017-04-15T16:47:37,2017-04-15T16:52:07,581.396,3.55608,525.39,559.29,581.29,613.8
2017-04-15T16:53:07,2017-04-15T16:57:37,2017-04-15T17:02:07,576.912,2.33464,525.39,559.29,581.29,613.8
2017-04-15T17:54:07,2017-04-15T17:55:07,2017-04-15T17:56:07,575.928,6.77945,525.39,559.29,581.29,613.8
2017-04-15T18:12:07,2017-04-15T18:15:07,2017-04-15T18:18:07,575.684,9.11184,525.39,559.29,581.29,613.8
2017-04-15T18:19:07,2017-04-15T18:23:37,2017-04-15T18:28:07,573.361,7.24911,525.39,559.29,581.29,613.8
2017-04-15T18:29:07,2017-04-15T18:33:37,2017-04-15T18:38:07,572.591,5.4905,525.39,559.29,581.29,613.8
2017-04-15T18:39:07,2017-04-15T18:43:37,2017-04-15T18:48:07,573.065,4.68508,525.39,559.29,581.29,613.8
2017-04-15T18:49:07,2017-04-15T18:49:37,2017-04-15T18:50:07,574.211,5.36751,525.39,559.29,581.29,613.8
2017-04-15T20:07:07,2017-04-15T20:10:37,2017-04-15T20:14:07,575.909,7.05625,525.39,559.29,581.29,613.8
2017-04-15T20:15:07,2017-04-15T20:19:37,2017-04-15T20:24:07,574.189,4.65059,525.39,559.29,581.29,613.8
2017-04-15T20:25:07,2017-04-15T20:30:07,2017-04-15T20:35:07,576.931,4.86751,525.39,559.29,581.29,613.8
2017-04-15T20:36:07,2017-04-15T20:36:07,2017-04-15T20:36:07,578.931,2.46239,525.39,559.29,581.29,613.8
2017-04-15T21:27:07,2017-04-15T21:27:37,2017-04-15T21:28:07,582.673,5.63551,525.39,559.29,581.29,613.8
2017-04-15T22:02:07,2017-04-15T22:06:37,2017-04-15T22:11:07,582.186,5.18289,525.39,559.29,581.29,613.8
2017-04-15T22:12:07,2017-04-15T22:16:07,2017-04-15T22:20:07,582.156,4.09349,525.39,559.29,581.29,613.8
2017-04-15T22:21:07,2017-04-15T22:21:37,2017-04-15T22:22:07,581.347,3.15475,525.39,559.29,581.29,613.8
2017-04-15T23:13:07,2017-04-15T23:13:37,2017-04-15T23:14:07,581.437,5.88238,525.39,559.29,581.29,613.8
2017-04-15T23:55:07,2017-04-15T23:56:07,2017-04-15T23:57:07,578.557,1.72839,525.39,559.29,581.29,613.8
2017-04-15T23:58:07,2017-04-16T00:02:33,2017-04-16T00:07:00,575.557,3.58674,525.39,559.29,581.29,613.8
2017-04-16T00:08:00,2017-04-16T00:08:30,2017-04-16T00:09:00,576.557,0.171958,525.39,559.29,581.29,613.8
2017-04-16T00:59:00,2017-04-16T00:59:30,2017-04-16T01:00:00,580.677,5.3528,525.39,559.29,581.29,613.8
2017-04-16T01:49:00,2017-04-16T01:51:00,2017-04-16T01:53:00,575.074,4.44325,525.39,559.29,581.29,613.8
2017-04-16T01:54:00,2017-04-16T01:54:30,2017-04-16T01:55:00,574.829,4.16673,525.39,559.29,581.29,613.8
2017-04-16T02:45:00,2017-04-16T02:47:00,2017-04-16T02:49:00,578.668,5.61033,525.39,559.29,581.29,613.8
2017-04-16T02:50:00,2017-04-16T02:51:30,2017-04-16T02:53:00,578.87,5.23553,525.39,559.29,581.29,613.8
2017-04-16T04:32:00,2017-04-16T04:34:00,2017-04-16T04:36:00,581.325,5.45773,525.39,559.29,581.29,613.8
2017-04-16T04:37:00,2017-04-16T04:38:00,2017-04-16T04:39:00,581.378,5.86601,525.39,559.29,581.29,613.8
2017-04-16T06:18:00,2017-04-16T06:19:30,2017-04-16T06:21:00,573.998,6.02538,525.39,559.29,581.29,613.8
2017-04-16T06:22:00,2017-04-16T06:27:00,2017-04-16T06:32:00,573.012,6.13165,525.39,559.29,581.29,613.8
2017-04-16T06:33:00,2017-04-16T06:37:30,2017-04-16T06:42:00,572.015,7.72851,525.39,559.29,581.29,613.8
2017-04-16T06:43:00,2017-04-16T06:43:30,2017-04-16T06:44:00,571.69,8.55697,525.39,559.29,581.29,613.8
2017-04-16T08:04:00,2017-04-16T08:06:00,2017-04-16T08:08:00,581.314,5.43844,525.39,559.29,581.29,613.8
2017-04-16T08:09:00,2017-04-16T08:13:30,2017-04-16T08:18:00,581.98,4.97877,525.39,559.29,581.29,613.8
2017-04-16T08:19:00,2017-04-16T08:23:00,2017-04-16T08:27:00,582.315,4.89212,525.39,559.29,581.29,613.8
2017-04-16T08:28:00,2017-04-16T08:33:00,2017-04-16T08:38:00,582.472,5.57204,525.39,559.29,581.29,613.8
2017-04-16T09:50:00,2017-04-16T09:52:00,2017-04-16T09:54:00,579.325,7.79732,525.39,559.29,581.29,613.8
2017-04-16T09:55:00,2017-04-16T09:59:30,2017-04-16T10:04:00,579.382,6.04529,525.39,559.29,581.29,613.8
2017-04-16T10:05:00,2017-04-16T10:09:30,2017-04-16T10:14:00,577.991,7.53643,525.39,559.29,581.29,613.8
2017-04-16T10:15:00,2017-04-16T10:19:00,2017-04-16T10:23:00,576.37,7.80547,525.39,559.29,581.29,613.8
2017-04-16T10:24:00,2017-04-16T10:27:30,2017-04-16T10:31:00,576.9915,4.59613,525.39,559.29,581.29,613.8
2017-04-16T11:36:00,2017-04-16T11:38:00,2017-04-16T11:40:00,579.113,4.77018,525.39,559.29,581.29,613.8
2017-04-16T11:41:00,2017-04-16T11:45:30,2017-04-16T11:50:00,579.554,5.48361,525.39,559.29,581.29,613.8
2017-04-16T11:51:00,2017-04-16T11:56:00,2017-04-16T12:01:00,579.442,5.21142,525.39,559.29,581.29,613.8
2017-04-16T12:02:00,2017-04-16T12:06:00,2017-04-16T12:10:00,579.394,5.61837,525.39,559.29,581.29,613.8
2017-04-16T12:11:00,2017-04-16T12:15:30,2017-04-16T12:20:00,574.639,4.13259,525.39,559.29,581.29,613.8
2017-04-16T12:21:00,2017-04-16T12:22:30,2017-04-16T12:24:00,575.7425,4.38014,525.39,559.29,581.29,613.8
2017-04-16T13:23:00,2017-04-16T13:24:30,2017-04-16T13:26:00,580.346,5.28342,525.39,559.29,581.29,613.8
2017-04-16T13:27:00,2017-04-16T13:32:00,2017-04-16T13:37:00,580.369,5.6722,525.39,559.29,581.29,613.8
2017-04-16T13:38:00,2017-04-16T13:42:00,2017-04-16T13:46:00,579.677,5.39007,525.39,559.29,581.29,613.8
2017-04-16T13:47:00,2017-04-16T13:52:00,2017-04-16T13:57:00,578.619,6.24766,525.39,559.29,581.29,613.8
2017-04-16T13:58:00,2017-04-16T14:02:00,2017-04-16T14:06:00,573.3475,10.3347,525.39,559.29,581.29,613.8
2017-04-16T14:07:00,2017-04-16T14:10:30,2017-04-16T14:14:00,574.3475,1.19326,525.39,559.29,581.29,613.8
2017-04-16T15:09:00,2017-04-16T15:11:00,2017-04-16T15:13:00,582.076,5.94558,525.39,559.29,581.29,613.8
2017-04-16T15:14:00,2017-04-16T15:18:00,2017-04-16T15:22:00,582.222,5.40035,525.39,559.29,581.29,613.8
2017-04-16T15:23:00,2017-04-16T15:28:00,2017-04-16T15:33:00,582.391,5.31529,525.39,559.29,581.29,613.8
2017-04-16T15:34:00,2017-04-16T15:38:00,2017-04-16T15:42:00,582.287,4.84556,525.39,559.29,581.29,613.8
2017-04-16T15:43:00,2017-04-16T15:47:30,2017-04-16T15:52:00,581.548,4.46032,525.39,559.29,581.29,613.8
2017-04-16T15:53:00,2017-04-16T15:58:00,2017-04-16T16:03:00,581.951,4.98593,525.39,559.29,581.29,613.8
2017-04-16T16:04:00,2017-04-16T16:04:30,2017-04-16T16:05:00,581.704,5.51421,525.39,559.29,581.29,613.8
2017-04-16T16:55:00,2017-04-16T16:55:00,2017-04-16T16:55:00,582.548,4.24055,525.39,559.29,581.29,613.8
2017-04-16T17:08:00,2017-04-16T17:08:30,2017-04-16T17:09:00,582.027,5.87086,525.39,559.29,581.29,613.8
2017-04-16T17:10:00,2017-04-16T17:14:00,2017-04-16T17:18:00,582.129,5.25428,525.39,559.29,581.29,613.8
2017-04-16T17:19:00,2017-04-16T17:24:00,2017-04-16T17:29:00,581.9,5.43162,525.39,559.29,581.29,613.8
2017-04-16T17:30:00,2017-04-16T17:34:30,2017-04-16T17:39:00,577.8805,4.19663,525.39,559.29,581.29,613.8
2017-04-16T17:40:00,2017-04-16T17:44:00,2017-04-16T17:48:00,576.3805,1.59544,525.39,559.29,581.29,613.8
2017-04-16T17:49:00,2017-04-16T17:50:00,2017-04-16T17:51:00,576.8805,2.39915,525.39,559.29,581.29,613.8
2017-04-16T19:04:00,2017-04-16T19:04:30,2017-04-16T19:05:00,578.861,8.13463,525.39,559.29,581.29,613.8
2017-04-16T19:06:00,2017-04-16T19:10:30,2017-04-16T19:15:00,578.666,7.29515,525.39,559.29,581.29,613.8
2017-04-16T19:16:00,2017-04-16T19:20:30,2017-04-16T19:25:00,581.198,3.29445,525.39,559.29,581.29,613.8
2017-04-16T19:26:00,2017-04-16T19:30:30,2017-04-16T19:35:00,581.169,3.33306,525.39,559.29,581.29,613.8
2017-04-16T19:36:00,2017-04-16T19:36:30,2017-04-16T19:37:00,579.358,5.3342,525.39,559.29,581.29,613.8
2017-04-16T20:58:00,2017-04-16T20:59:30,2017-04-16T21:01:00,581.047,3.98389,525.39,559.29,581.29,613.8
2017-04-16T21:02:00,2017-04-16T21:06:30,2017-04-16T21:11:00,581.335,4.42027,525.39,559.29,581.29,613.8
2017-04-16T21:12:00,2017-04-16T21:16:30,2017-04-16T21:21:00,581.395,4.65518,525.39,559.29,581.29,613.8
2017-04-16T21:22:00,2017-04-16T21:22:30,2017-04-16T21:23:00,581.844,4.3567,525.39,559.29,581.29,613.8
2017-04-16T22:52:00,2017-04-16T22:55:00,2017-04-16T22:58:00,581.373,3.64242,525.39,559.29,581.29,613.8
2017-04-16T22:59:00,2017-04-16T23:03:00,2017-04-16T23:07:00,581.245,4.56839,525.39,559.29,581.29,613.8
2017-04-16T23:08:00,2017-04-16T23:08:30,2017-04-16T23:09:00,581.295,5.14774,525.39,559.29,581.29,613.8
2017-04-17T00:45:33,2017-04-17T00:49:33,2017-04-17T00:53:33,575.613,7.92123,525.39,559.29,581.29,613.8
2017-04-17T00:54:33,2017-04-17T00:55:03,2017-04-17T00:55:33,577.983,10.7208,525.39,559.29,581.29,613.8
2017-04-17T01:45:33,2017-04-17T01:47:33,2017-04-17T01:49:33,580.353,6.70239,525.39,559.29,581.29,613.8
2017-04-17T02:40:33,2017-04-17T02:41:03,2017-04-17T02:41:33,579.0735,2.81214,525.39,559.29,581.29,613.8
2017-04-17T03:31:33,2017-04-17T03:33:33,2017-04-17T03:35:33,580.794,5.55265,525.39,559.29,581.29,613.8
2017-04-17T03:36:33,2017-04-17T03:37:03,2017-04-17T03:37:33,581.196,5.84828,525.39,559.29,581.29,613.8
2017-04-17T05:18:33,2017-04-17T05:20:03,2017-04-17T05:21:33,581.222,5.16318,525.39,559.29,581.29,613.8
2017-04-17T05:22:33,2017-04-17T05:27:33,2017-04-17T05:32:33,581.146,4.64286,525.39,559.29,581.29,613.8
2017-04-17T05:33:33,2017-04-17T05:37:03,2017-04-17T05:40:33,580.605,5.17898,525.39,559.29,581.29,613.8
2017-04-17T07:04:33,2017-04-17T07:06:33,2017-04-17T07:08:33,581.232,5.19667,525.39,559.29,581.29,613.8
2017-04-17T07:09:33,2017-04-17T07:13:33,2017-04-17T07:17:33,581.076,5.40633,525.39,559.29,581.29,613.8
2017-04-17T07:18:33,2017-04-17T07:23:33,2017-04-17T07:28:33,580.931,4.90132,525.39,559.29,581.29,613.8
2017-04-17T07:29:33,2017-04-17T07:32:03,2017-04-17T07:34:33,580.26,4.55571,525.39,559.29,581.29,613.8
2017-04-17T08:50:33,2017-04-17T08:52:03,2017-04-17T08:53:33,580.494,4.60218,525.39,559.29,581.29,613.8
2017-04-17T08:54:33,2017-04-17T08:59:33,2017-04-17T09:04:33,579.815,5.65729,525.39,559.29,581.29,613.8
2017-04-17T09:05:33,2017-04-17T09:10:03,2017-04-17T09:14:33,578.54,5.40903,525.39,559.29,581.29,613.8
2017-04-17T09:15:33,2017-04-17T09:20:03,2017-04-17T09:24:33,576.979,6.03497,525.39,559.29,581.29,613.8
2017-04-17T09:25:33,2017-04-17T09:26:33,2017-04-17T09:27:33,577.901,4.93099,525.39,559.29,581.29,613.8
2017-04-17T10:36:33,2017-04-17T10:38:33,2017-04-17T10:40:33,580.841,5.65565,525.39,559.29,581.29,613.8
2017-04-17T10:41:33,2017-04-17T10:46:03,2017-04-17T10:50:33,581.066,5.63434,525.39,559.29,581.29,613.8
2017-04-17T10:51:33,2017-04-17T10:56:03,2017-04-17T11:00:33,581.407,5.73624,525.39,559.29,581.29,613.8
2017-04-17T11:01:33,2017-04-17T11:06:03,2017-04-17T11:10:33,581.494,5.77485,525.39,559.29,581.29,613.8
2017-04-17T11:11:33,2017-04-17T11:15:33,2017-04-17T11:19:33,582.057,3.79715,525.39,559.29,581.29,613.8
2017-04-17T11:20:33,2017-04-17T11:21:03,2017-04-17T11:21:33,576.595,1.69951,525.39,559.29,581.29,613.8
2017-04-17T12:22:33,2017-04-17T12:24:33,2017-04-17T12:26:33,578.133,8.08488,525.39,559.29,581.29,613.8
2017-04-17T12:27:33,2017-04-17T12:32:03,2017-04-17T12:36:33,578.141,7.4937,525.39,559.29,581.29,613.8
2017-04-17T12:37:33,2017-04-17T12:42:03,2017-04-17T12:46:33,577.063,7.3786,525.39,559.29,581.29,613.8
2017-04-17T12:47:33,2017-04-17T12:52:03,2017-04-17T12:56:33,576.187,6.17157,525.39,559.29,581.29,613.8
2017-04-17T12:57:33,2017-04-17T13:02:03,2017-04-17T13:06:33,579.4845,1.08068,525.39,559.29,581.29,613.8
2017-04-17T13:07:33,2017-04-17T13:10:03,2017-04-17T13:12:33,578.4845,2.51226,525.39,559.29,581.29,613.8
2017-04-17T14:09:33,2017-04-17T14:11:03,2017-04-17T14:12:33,581.782,5.31424,525.39,559.29,581.29,613.8
2017-04-17T14:13:33,2017-04-17T14:18:03,2017-04-17T14:22:33,581.857,5.2257,525.39,559.29,581.29,613.8
2017-04-17T14:23:33,2017-04-17T14:28:03,2017-04-17T14:32:33,581.958,5.08451,525.39,559.29,581.29,613.8
2017-04-17T14:33:33,2017-04-17T14:38:03,2017-04-17T14:42:33,581.731,5.36204,525.39,559.29,581.29,613.8
2017-04-17T14:43:33,2017-04-17T14:48:33,2017-04-17T14:53:33,579.7945,2.48197,525.39,559.29,581.29,613.8
2017-04-17T14:54:33,2017-04-17T14:58:33,2017-04-17T15:02:33,581.858,4.09642,525.39,559.29,581.29,613.8
2017-04-17T16:03:33,2017-04-17T16:06:03,2017-04-17T16:08:33,581.937,4.81914,525.39,559.29,581.29,613.8
2017-04-17T16:09:33,2017-04-17T16:14:03,2017-04-17T16:18:33,582.479,5.62505,525.39,559.29,581.29,613.8
2017-04-17T16:19:33,2017-04-17T16:24:33,2017-04-17T16:29:33,581.605,5.10716,525.39,559.29,581.29,613.8
2017-04-17T16:30:33,2017-04-17T16:34:33,2017-04-17T16:38:33,581.067,4.57676,525.39,559.29,581.29,613.8
2017-04-17T16:39:33,2017-04-17T16:44:03,2017-04-17T16:48:33,581.062,4.50516,525.39,559.29,581.29,613.8
2017-04-17T16:49:33,2017-04-17T16:50:33,2017-04-17T16:51:33,580.845,4.04609,525.39,559.29,581.29,613.8
2017-04-17T17:59:33,2017-04-17T18:02:33,2017-04-17T18:05:33,577.856,5.41137,525.39,559.29,581.29,613.8
2017-04-17T18:06:33,2017-04-17T18:10:33,2017-04-17T18:14:33,577.262,5.56568,525.39,559.29,581.29,613.8
2017-04-17T18:15:33,2017-04-17T18:20:33,2017-04-17T18:25:33,576.192,4.848,525.39,559.29,581.29,613.8
2017-04-17T18:26:33,2017-04-17T18:31:03,2017-04-17T18:35:33,575.0765,4.45177,525.39,559.29,581.29,613.8
2017-04-17T18:36:33,2017-04-17T18:37:03,2017-04-17T18:37:33,575.0765,1.82103,525.39,559.29,581.29,613.8
2017-04-17T19:54:33,2017-04-17T19:58:03,2017-04-17T20:01:33,574.961,5.2558,525.39,559.29,581.29,613.8
2017-04-17T20:02:33,2017-04-17T20:07:03,2017-04-17T20:11:33,576.534,3.0866,525.39,559.29,581.29,613.8
2017-04-17T20:12:33,2017-04-17T20:17:03,2017-04-17T20:21:33,581.607,3.11205,525.39,559.29,581.29,613.8
2017-04-17T20:22:33,2017-04-17T20:23:03,2017-04-17T20:23:33,580.073,6.42263,525.39,559.29,581.29,613.8
2017-04-17T21:48:33,2017-04-17T21:53:03,2017-04-17T21:57:33,581.761,4.70316,525.39,559.29,581.29,613.8
2017-04-17T21:58:33,2017-04-17T22:03:03,2017-04-17T22:07:33,581.767,4.91232,525.39,559.29,581.29,613.8
2017-04-17T22:08:33,2017-04-17T22:09:03,2017-04-17T22:09:33,581.558,4.9092,525.39,559.29,581.29,613.8
2017-04-17T23:41:33,2017-04-17T23:42:33,2017-04-17T23:43:33,582.106,6.56094,525.39,559.29,581.29,613.8
2017-04-17T23:44:33,2017-04-17T23:49:33,2017-04-17T23:54:33,582.06,4.68237,525.39,559.29,581.29,613.8
2017-04-17T23:55:33,2017-04-17T23:56:03,2017-04-17T23:56:33,581.641,4.79971,525.39,559.29,581.29,613.8
2017-04-18T01:35:58,2017-04-18T01:37:58,2017-04-18T01:39:58,581.53,4.58508,525.39,559.29,581.29,613.8
2017-04-18T01:40:58,2017-04-18T01:41:28,2017-04-18T01:41:58,581.1155,2.73404,525.39,559.29,581.29,613.8
2017-04-18T02:32:58,2017-04-18T02:33:58,2017-04-18T02:34:58,581.701,5.23866,525.39,559.29,581.29,613.8
2017-04-18T04:18:58,2017-04-18T04:19:58,2017-04-18T04:20:58,580.473,4.80674,525.39,559.29,581.29,613.8
2017-04-18T06:04:58,2017-04-18T06:06:58,2017-04-18T06:08:58,581.922,4.92111,525.39,559.29,581.29,613.8
2017-04-18T06:09:58,2017-04-18T06:13:58,2017-04-18T06:17:58,581.978,5.33712,525.39,559.29,581.29,613.8
2017-04-18T06:18:58,2017-04-18T06:23:58,2017-04-18T06:28:58,581.527,5.2273,525.39,559.29,581.29,613.8
2017-04-18T06:29:58,2017-04-18T06:30:28,2017-04-18T06:30:58,581.633,6.45537,525.39,559.29,581.29,613.8
2017-04-18T07:50:58,2017-04-18T07:52:28,2017-04-18T07:53:58,581.731,6.00705,525.39,559.29,581.29,613.8
2017-04-18T07:54:58,2017-04-18T07:59:58,2017-04-18T08:04:58,581.765,5.42498,525.39,559.29,581.29,613.8
2017-04-18T08:05:58,2017-04-18T08:09:58,2017-04-18T08:13:58,581.398,5.37975,525.39,559.29,581.29,613.8
2017-04-18T08:14:58,2017-04-18T08:19:28,2017-04-18T08:23:58,581.057,5.37352,525.39,559.29,581.29,613.8
2017-04-18T09:36:58,2017-04-18T09:38:58,2017-04-18T09:40:58,582.531,5.72556,525.39,559.29,581.29,613.8
2017-04-18T09:41:58,2017-04-18T09:45:58,2017-04-18T09:49:58,582.68,5.27181,525.39,559.29,581.29,613.8
2017-04-18T09:50:58,2017-04-18T09:55:58,2017-04-18T10:00:58,582.463,5.35917,525.39,559.29,581.29,613.8
2017-04-18T10:01:58,2017-04-18T10:06:28,2017-04-18T10:10:58,582.022,4.90319,525.39,559.29,581.29,613.8
2017-04-18T10:11:58,2017-04-18T10:14:58,2017-04-18T10:17:58,581.787,4.4886,525.39,559.29,581.29,613.8
2017-04-18T11:23:58,2017-04-18T11:25:28,2017-04-18T11:26:58,581.349,5.10631,525.39,559.29,581.29,613.8
2017-04-18T11:27:58,2017-04-18T11:32:28,2017-04-18T11:36:58,581.328,5.2406,525.39,559.29,581.29,613.8
2017-04-18T11:37:58,2017-04-18T11:42:28,2017-04-18T11:46:58,580.57,4.87141,525.39,559.29,581.29,613.8
2017-04-18T11:47:58,2017-04-18T11:52:28,2017-04-18T11:56:58,578.61,8.10626,525.39,559.29,581.29,613.8
2017-04-18T11:57:58,2017-04-18T12:02:28,2017-04-18T12:06:58,581.299,3.58401,525.39,559.29,581.29,613.8
2017-04-18T12:07:58,2017-04-18T12:08:58,2017-04-18T12:09:58,581.855,3.14702,525.39,559.29,581.29,613.8
2017-04-18T13:09:58,2017-04-18T13:11:28,2017-04-18T13:12:58,583.737,5.72615,525.39,559.29,581.29,613.8
2017-04-18T13:13:58,2017-04-18T13:18:28,2017-04-18T13:22:58,583.365,5.72404,525.39,559.29,581.29,613.8
2017-04-18T13:23:58,2017-04-18T13:28:28,2017-04-18T13:32:58,583.168,5.75363,525.39,559.29,581.29,613.8
2017-04-18T13:33:58,2017-04-18T13:38:28,2017-04-18T13:42:58,582.849,5.5511,525.39,559.29,581.29,613.8
2017-04-18T13:43:58,2017-04-18T13:48:58,2017-04-18T13:53:58,581.314,3.98371,525.39,559.29,581.29,613.8
2017-04-18T13:54:58,2017-04-18T13:57:28,2017-04-18T13:59:58,581.686,4.27867,525.39,559.29,581.29,613.8
2017-04-18T14:59:58,2017-04-18T14:59:58,2017-04-18T14:59:58,581.305,6.00102,525.39,559.29,581.29,613.8
2017-04-18T15:00:58,2017-04-18T15:04:58,2017-04-18T15:08:58,581.254,4.71282,525.39,559.29,581.29,613.8
2017-04-18T15:09:58,2017-04-18T15:14:28,2017-04-18T15:18:58,580.686,5.33471,525.39,559.29,581.29,613.8
2017-04-18T15:19:58,2017-04-18T15:24:58,2017-04-18T15:29:58,579.601,5.76345,525.39,559.29,581.29,613.8
2017-04-18T15:30:58,2017-04-18T15:34:58,2017-04-18T15:38:58,581.661,4.01465,525.39,559.29,581.29,613.8
2017-04-18T15:39:58,2017-04-18T15:44:58,2017-04-18T15:49:58,581.325,4.72627,525.39,559.29,581.29,613.8
2017-04-18T15:50:58,2017-04-18T15:50:58,2017-04-18T15:50:58,580.992,4.49585,525.39,559.29,581.29,613.8
2017-04-18T16:54:58,2017-04-18T16:55:28,2017-04-18T16:55:58,582.673,6.51152,525.39,559.29,581.29,613.8
2017-04-18T16:56:58,2017-04-18T17:01:28,2017-04-18T17:05:58,582.987,5.81831,525.39,559.29,581.29,613.8
2017-04-18T17:06:58,2017-04-18T17:10:58,2017-04-18T17:14:58,582.66,5.63753,525.39,559.29,581.29,613.8
2017-04-18T17:15:58,2017-04-18T17:20:58,2017-04-18T17:25:58,581.831,4.371,525.39,559.29,581.29,613.8
2017-04-18T17:26:58,2017-04-18T17:30:58,2017-04-18T17:34:58,581.752,5.13925,525.39,559.29,581.29,613.8
2017-04-18T17:35:58,2017-04-18T17:36:58,2017-04-18T17:37:58,582.079,5.53898,525.39,559.29,581.29,613.8
2017-04-18T18:50:58,2017-04-18T18:50:58,2017-04-18T18:50:58,580.048,5.79654,525.39,559.29,581.29,613.8
2017-04-18T18:51:58,2017-04-18T18:56:58,2017-04-18T19:01:58,580.041,6.65463,525.39,559.29,581.29,613.8
2017-04-18T19:02:58,2017-04-18T19:06:58,2017-04-18T19:10:58,581.586,4.08062,525.39,559.29,581.29,613.8
2017-04-18T19:11:58,2017-04-18T19:16:58,2017-04-18T19:21:58,581.396,3.91666,525.39,559.29,581.29,613.8
2017-04-18T19:22:58,2017-04-18T19:23:28,2017-04-18T19:23:58,582.54,4.41911,525.39,559.29,581.29,613.8
2017-04-18T20:44:58,2017-04-18T20:45:58,2017-04-18T20:46:58,582.3,4.63192,525.39,559.29,581.29,613.8
2017-04-18T20:47:58,2017-04-18T20:52:58,2017-04-18T20:57:58,581.959,4.20753,525.39,559.29,581.29,613.8
2017-04-18T20:58:58,2017-04-18T21:03:28,2017-04-18T21:07:58,582.042,4.04314,525.39,559.29,581.29,613.8
2017-04-18T21:08:58,2017-04-18T21:09:58,2017-04-18T21:10:58,582.487,5.4105,525.39,559.29,581.29,613.8
2017-04-18T22:37:58,2017-04-18T22:40:58,2017-04-18T22:43:58,583.445,5.46316,525.39,559.29,581.29,613.8
2017-04-18T22:44:58,2017-04-18T22:49:28,2017-04-18T22:53:58,583.446,5.55255,525.39,559.29,581.29,613.8
2017-04-18T22:54:58,2017-04-18T22:55:58,2017-04-18T22:56:58,583.292,5.98586,525.39,559.29,581.29,613.8
2017-04-19T00:32:17,2017-04-19T00:36:17,2017-04-19T00:40:17,579.88,2.92693,525.39,559.29,581.29,613.8
2017-04-19T00:41:17,2017-04-19T00:42:17,2017-04-19T00:43:17,580.88,3.35927,525.39,559.29,581.29,613.8
2017-04-19T01:33:17,2017-04-19T01:33:47,2017-04-19T01:34:17,579.929,5.66223,525.39,559.29,581.29,613.8
